birthYear,birthDate,deathYear,deathCause_label,profession
1920-01-01T00:00:00+02:00,1920-05-20,2011-01-01T00:00:00+02:00,Pneumonia,English singer actress and author best known for her role as Betty Williams on Coronation Street
1920-01-01T00:00:00+02:00,1920-02-18,1990-01-01T00:00:00+02:00,Lung cancer,American sports announcer
1920-01-01T00:00:00+02:00,1920-02-11,1976-01-01T00:00:00+02:00,Myocardial infarction,Actor
1920-01-01T00:00:00+02:00,1920-08-27,2012-01-01T00:00:00+02:00,Death by natural causes,American television producer
1920-01-01T00:00:00+02:00,1920-12-29,1999-01-01T00:00:00+02:00,Leukemia,American actor
1920-01-01T00:00:00+02:00,1920-11-27,1999-01-01T00:00:00+02:00,Brain tumor,Actor
1920-01-01T00:00:00+02:00,1920-02-19,2003-01-01T00:00:00+02:00,Cancer,Socialite author
1920-01-01T00:00:00+02:00,1920-03-05,1996-01-01T00:00:00+02:00,Cardiovascular disease,Actor
1920-01-01T00:00:00+02:00,1920-11-28,2009-01-01T00:00:00+02:00,Heart failure,American publisher
1920-01-01T00:00:00+02:00,1920-10-01,2000-01-01T00:00:00+02:00,Myocardial infarction,actor
1920-01-01T00:00:00+02:00,1920-08-09,1980-01-01T00:00:00+02:00,Cancer,Actor
1920-01-01T00:00:00+02:00,1920-12-28,1998-01-01T00:00:00+02:00,Renal failure,American physician
1920-01-01T00:00:00+02:00,1920-03-16,2002-01-01T00:00:00+02:00,Diabetes mellitus,Australian actor
1920-01-01T00:00:00+02:00,1920-12-07,1994-01-01T00:00:00+02:00,Chronic obstructive pulmonary disease,American actor
1920-01-01T00:00:00+02:00,1920-08-13,1992-01-01T00:00:00+02:00,Chronic obstructive pulmonary disease,Actor
1920-01-01T00:00:00+02:00,1920-04-21,1971-01-01T00:00:00+02:00,Myocardial infarction,American actor
1920-01-01T00:00:00+02:00,1920-11-14,1943-01-01T00:00:00+02:00,Guillotine,German Widerstand member
1920-01-01T00:00:00+02:00,1920-03-22,2000-01-01T00:00:00+02:00,Cancer,American actor and musician
1920-01-01T00:00:00+02:00,1920-12-14,1981-01-01T00:00:00+02:00,Cancer,American sports executive
1920-01-01T00:00:00+02:00,1920-07-12,2005-01-01T00:00:00+02:00,Asphyxia,Actor
1921-01-01T00:00:00+02:00,1921-07-13,1999-01-01T00:00:00+02:00,Stroke,Austrian American composer
1921-01-01T00:00:00+02:00,1921-08-08,2013-01-01T00:00:00+02:00,Death by natural causes,American swimmer actress businesswoman
1921-01-01T00:00:00+02:00,1921-01-29,1990-01-01T00:00:00+02:00,Myocardial infarction,American businessman
1921-01-01T00:00:00+02:00,1921-07-10,2009-01-01T00:00:00+02:00,Stroke,Founder of the Special Olympics precursor and a sister of John F. Kennedy
1921-01-01T00:00:00+02:00,1921-03-12,1986-01-01T00:00:00+02:00,{Oral cancer|Pneumonia},American actor singer
1921-01-01T00:00:00+02:00,1921-08-21,1986-01-01T00:00:00+02:00,Stroke,Screenwriter
1921-01-01T00:00:00+02:00,1921-05-07,1980-01-01T00:00:00+02:00,Lung cancer,American actress
1921-01-01T00:00:00+02:00,1921-03-31,2011-01-01T00:00:00+02:00,Amyotrophic lateral sclerosis,Actress
1921-01-01T00:00:00+02:00,1921-04-04,1989-01-01T00:00:00+02:00,Myocardial infarction,British actor
1921-01-01T00:00:00+02:00,1921-04-13,1977-01-01T00:00:00+02:00,Cancer,English-Canadian actor
1921-01-01T00:00:00+02:00,1921-03-03,1960-01-01T00:00:00+02:00,Alcoholism,Actress
1921-01-01T00:00:00+02:00,1921-01-27,1986-01-01T00:00:00+02:00,Pancreatic cancer,Actress
1921-01-01T00:00:00+02:00,1921-06-30,2012-01-01T00:00:00+02:00,Pneumonia,American clown
1921-01-01T00:00:00+02:00,1921-09-27,1991-01-01T00:00:00+02:00,Cardiovascular disease,American film and television producer and writer
1921-01-01T00:00:00+02:00,1921-03-19,1984-01-01T00:00:00+02:00,Myocardial infarction,Comedian and magician
1921-01-01T00:00:00+02:00,1921-12-26,2000-01-01T00:00:00+02:00,Myocardial infarction,American writer comedian musician
1921-01-01T00:00:00+02:00,1921-05-04,1945-01-01T00:00:00+02:00,Acute radiation syndrome,Physicist. Died of radiation poisoning.
1921-01-01T00:00:00+02:00,1921-12-16,2006-01-01T00:00:00+02:00,Kidney cancer,Film actor
1921-01-01T00:00:00+02:00,1921-02-08,1995-01-01T00:00:00+02:00,Head and neck cancer,Actress
1921-01-01T00:00:00+02:00,1921-08-03,1972-01-01T00:00:00+02:00,Myocardial infarction,American actress
1921-01-01T00:00:00+02:00,1921-10-01,2009-01-01T00:00:00+02:00,Lung cancer,Actor
1921-01-01T00:00:00+02:00,1921-04-03,2004-01-01T00:00:00+02:00,Diabetes mellitus,American actress
1921-01-01T00:00:00+02:00,1921-06-21,2011-01-01T00:00:00+02:00,Respiratory failure,Actress Model
1921-01-01T00:00:00+02:00,1921-04-23,2007-01-01T00:00:00+02:00,Pneumonia,Actress
1921-01-01T00:00:00+02:00,1921-09-04,1942-01-01T00:00:00+02:00,Capital punishment,British spy
1921-01-01T00:00:00+02:00,1921-06-21,1965-01-01T00:00:00+02:00,Breast cancer,Actress
1921-01-01T00:00:00+02:00,1921-01-29,2005-01-01T00:00:00+02:00,Chronic obstructive pulmonary disease,American actor
1921-01-01T00:00:00+02:00,1921-08-19,2000-01-01T00:00:00+02:00,Prostate cancer,American actor
1921-01-01T00:00:00+02:00,1921-02-24,2007-01-01T00:00:00+02:00,Alzheimer's disease,British actor and singer
1921-01-01T00:00:00+02:00,1921-12-01,2000-01-01T00:00:00+02:00,Myocardial infarction,American actor
1921-01-01T00:00:00+02:00,1921-08-29,2006-01-01T00:00:00+02:00,Cardiac arrest,Mexican psychiatrist; founder of the Mexican Institute of Psychiatry
1921-01-01T00:00:00+02:00,1921-03-08,1990-01-01T00:00:00+02:00,Thymus,Actor
1921-01-01T00:00:00+02:00,1921-05-14,1984-01-01T00:00:00+02:00,Cardiovascular disease,American actor
{1921-01-01T00:00:00+02:00|1923-01-01T00:00:00+02:00},{1921-07-29|1923-07-29},1987-01-01T00:00:00+02:00,Prostate cancer,American actor
1921-01-01T00:00:00+02:00,{1921-01-01T00:00:00+02:00|1921-06-28},2003-01-01T00:00:00+02:00,Prostate cancer,American journalist
1921-01-01T00:00:00+02:00,1921-03-26,2008-01-01T00:00:00+02:00,Bladder cancer,American academic
1921-01-01T00:00:00+02:00,1921-10-15,1968-01-01T00:00:00+02:00,Jiang Qing,Theatre director
1921-01-01T00:00:00+02:00,1921-07-03,1952-01-01T00:00:00+02:00,Kidney,Actress
1921-01-01T00:00:00+02:00,1921-01-17,1991-01-01T00:00:00+02:00,Myocardial infarction,American actor
1921-01-01T00:00:00+02:00,1921-10-27,1977-01-01T00:00:00+02:00,Stroke,actress
1921-01-01T00:00:00+02:00,1921-08-28,1991-01-01T00:00:00+02:00,Cancer,Actress
1921-01-01T00:00:00+02:00,1921-11-21,2010-01-01T00:00:00+02:00,Stroke,Canadian actor
1921-01-01T00:00:00+02:00,1921-11-14,1997-01-01T00:00:00+02:00,Suicide,Actor
1921-01-01T00:00:00+02:00,1921-11-21,1995-01-01T00:00:00+02:00,Heart failure,Actor
1921-01-01T00:00:00+02:00,1921-12-05,1997-01-01T00:00:00+02:00,Myocardial infarction,television and movie comedian
1921-01-01T00:00:00+02:00,1921-08-27,1998-01-01T00:00:00+02:00,Lung cancer,American actor
1921-01-01T00:00:00+02:00,1921-03-22,2004-01-01T00:00:00+02:00,Stroke,Actor
1921-01-01T00:00:00+02:00,1921-04-05,2001-01-01T00:00:00+02:00,Diabetes mellitus,Actor theatre director
1921-01-01T00:00:00+02:00,1921-04-10,1992-01-01T00:00:00+02:00,Pneumonia,Athlete and actor
1921-01-01T00:00:00+02:00,1921-01-26,1999-01-01T00:00:00+02:00,Pneumonia,Japanese businessman
1921-01-01T00:00:00+02:00,1921-03-09,1978-01-01T00:00:00+02:00,Lung cancer,Actor
1921-01-01T00:00:00+02:00,1921-11-03,2003-01-01T00:00:00+02:00,{Pneumonia|Alzheimer's disease},American film actor
1921-01-01T00:00:00+02:00,1921-01-20,2008-01-01T00:00:00+02:00,Myasthenia gravis,American singer
1921-01-01T00:00:00+02:00,1921-11-20,2011-01-01T00:00:00+02:00,Cardiac arrest,American actor
1921-01-01T00:00:00+02:00,1921-01-03,1991-01-01T00:00:00+02:00,Chronic obstructive pulmonary disease,American actor
1921-01-01T00:00:00+02:00,1921-07-25,2008-01-01T00:00:00+02:00,Skin cancer,British actor
1922-01-01T00:00:00+02:00,1922-04-27,2012-01-01T00:00:00+02:00,Prostate cancer,American actor
1922-01-01T00:00:00+02:00,1922-09-15,2011-01-01T00:00:00+02:00,Death by natural causes,American actor director
1922-01-01T00:00:00+02:00,1922-01-01,2007-01-01T00:00:00+02:00,Cancer,Indian film director
1922-01-01T00:00:00+02:00,1922-06-11,1982-01-01T00:00:00+02:00,Stomach cancer,Sociologist writer academic
1922-01-01T00:00:00+02:00,1922-04-21,2010-01-01T00:00:00+02:00,Parkinson's disease,Nuclear engineer
1922-01-01T00:00:00+02:00,1922-05-13,1969-01-01T00:00:00+02:00,Myocardial infarction,Mexican film producer
1922-01-01T00:00:00+02:00,1922-09-18,1985-01-01T00:00:00+02:00,Lung cancer,Actress
1922-01-01T00:00:00+02:00,1922-01-19,1996-01-01T00:00:00+02:00,Chronic obstructive pulmonary disease,Actor
1922-01-01T00:00:00+02:00,1922-09-01,2007-01-01T00:00:00+02:00,Heart failure,Actress
1922-01-01T00:00:00+02:00,1922-12-01,2011-01-01T00:00:00+02:00,Myocardial infarction,American actor
1922-01-01T00:00:00+02:00,1922-12-21,2005-01-01T00:00:00+02:00,Death by natural causes,Ventriloquist voice ator inventor
1922-01-01T00:00:00+02:00,1922-05-31,1992-01-01T00:00:00+02:00,Tuberculosis,Actor
1922-01-01T00:00:00+02:00,1922-12-14,2009-01-01T00:00:00+02:00,Pancreatic cancer,American television news producer
1922-01-01T00:00:00+02:00,1922-11-09,1965-01-01T00:00:00+02:00,{Drug overdose|Embolism},Actress singer
1922-01-01T00:00:00+02:00,1922-11-16,1994-01-01T00:00:00+02:00,Myocardial infarction,Actor
1922-01-01T00:00:00+02:00,1922-03-21,2004-01-01T00:00:00+02:00,Pneumonia,director photographer
1922-01-01T00:00:00+02:00,1922-03-01,1975-01-01T00:00:00+02:00,Aneurysm,English writer and performer
1922-01-01T00:00:00+02:00,{1922-04-14|1922-04-22},2005-01-01T00:00:00+02:00,Myocardial infarction,Czech actress
1922-01-01T00:00:00+02:00,1922-09-08,2009-01-01T00:00:00+02:00,Myelodysplastic syndrome,American film director
1922-01-01T00:00:00+02:00,1922-05-10,2011-01-01T00:00:00+02:00,Cancer,American actor Actress
1922-01-01T00:00:00+02:00,1922-01-02,2005-01-01T00:00:00+02:00,Heart failure,American actor
1922-01-01T00:00:00+02:00,1922-07-26,2000-01-01T00:00:00+02:00,Lung cancer,American actor
1922-01-01T00:00:00+02:00,1922-07-02,1984-01-01T00:00:00+02:00,Myocardial infarction,American businessman
1922-01-01T00:00:00+02:00,1922-12-19,1987-01-01T00:00:00+02:00,Heart failure,Irish TV and radio personality
1922-01-01T00:00:00+02:00,1922-10-20,1992-01-01T00:00:00+02:00,Myocardial infarction,Actor
1922-01-01T00:00:00+02:00,1922-06-11,2005-01-01T00:00:00+02:00,Renal failure,Actor and commercial fisherman
1922-01-01T00:00:00+02:00,1922-06-10,1969-01-01T00:00:00+02:00,Barbiturate overdose,American actress singer
1922-01-01T00:00:00+02:00,1922-12-24,1990-01-01T00:00:00+02:00,Pneumonia,American actress
1922-01-01T00:00:00+02:00,1922-10-31,2005-01-01T00:00:00+02:00,Lung cancer,American actress
1922-01-01T00:00:00+02:00,1922-03-14,1997-01-01T00:00:00+02:00,Cancer,American actor
1922-01-01T00:00:00+02:00,1922-08-09,1985-01-01T00:00:00+02:00,Esophageal cancer,Poet Novelist Jazz critic Librarian
1922-01-01T00:00:00+02:00,1922-01-21,1994-01-01T00:00:00+02:00,Prostate cancer,Actor
1922-01-01T00:00:00+02:00,1922-05-19,1995-01-01T00:00:00+02:00,Lung cancer,Actor
1922-01-01T00:00:00+02:00,1922-01-05,1987-01-01T00:00:00+02:00,Leukemia,American journalist
1922-01-01T00:00:00+02:00,{1922-06-02|1922-07-02},2008-01-01T00:00:00+02:00,Heart failure,Actor sportscaster
1922-01-01T00:00:00+02:00,1922-07-21,2009-01-01T00:00:00+02:00,Heart failure,British actress
1922-01-01T00:00:00+02:00,1922-07-31,2005-01-01T00:00:00+02:00,Angioplasty,American writer and conspiracy theorist
1922-01-01T00:00:00+02:00,1922-07-26,2010-01-01T00:00:00+02:00,Pneumonia,American film director and producer
1922-01-01T00:00:00+02:00,1922-10-01,2008-01-01T00:00:00+02:00,Heart failure,American actor
1922-01-01T00:00:00+02:00,1922-11-14,1973-01-01T00:00:00+02:00,{Hepatitis|Acute kidney injury},Actress
1922-01-01T00:00:00+02:00,1922-12-03,2011-01-01T00:00:00+02:00,Pneumonia,Actor comedian
1922-01-01T00:00:00+02:00,1922-12-02,2000-01-01T00:00:00+02:00,Myocardial infarction,Actor
1922-01-01T00:00:00+02:00,1922-02-10,1972-01-01T00:00:00+02:00,Heart failure,American politician
1922-01-01T00:00:00+02:00,1922-10-20,1990-01-01T00:00:00+02:00,Amyotrophic lateral sclerosis,BBC executive
1922-01-01T00:00:00+02:00,1922-11-26,2006-01-01T00:00:00+02:00,Lymphoma,American actor
1922-01-01T00:00:00+02:00,1922-07-27,1986-01-01T00:00:00+02:00,Myocardial infarction,Actor
1922-01-01T00:00:00+02:00,1922-06-02,2002-01-01T00:00:00+02:00,Lung cancer,Stage and TV actress
1922-01-01T00:00:00+02:00,1922-03-08,2008-01-01T00:00:00+02:00,Myocardial infarction,Actress dancer
1922-01-01T00:00:00+02:00,1922-02-12,2002-01-01T00:00:00+02:00,Multiple organ dysfunction syndrome,Sound editor
1923-01-01T00:00:00+02:00,{1923-06-22|1923-07-22},1981-01-01T00:00:00+02:00,Esophageal cancer,Actor
1923-01-01T00:00:00+02:00,1923-03-31,2006-01-01T00:00:00+02:00,Aneurysm,British artist
1923-01-01T00:00:00+02:00,1923-06-16,2008-01-01T00:00:00+02:00,Heart failure,American businessman
1923-01-01T00:00:00+02:00,1923-06-15,2012-01-01T00:00:00+02:00,Parkinson's disease,Actor author
1923-01-01T00:00:00+02:00,1923-11-12,1997-01-01T00:00:00+02:00,Cancer,American disc jockey and television and radio announcer/voiceover artist
1923-01-01T00:00:00+02:00,1923-09-24,2001-01-01T00:00:00+02:00,Respiratory failure,American actor
1923-01-01T00:00:00+02:00,1923-05-04,1994-01-01T00:00:00+02:00,Alzheimer's disease,Irish actor
1923-01-01T00:00:00+02:00,1923-11-04,2002-01-01T00:00:00+02:00,Pneumonia,Dutch Businessman
1923-01-01T00:00:00+02:00,1923-01-01T00:00:00+02:00,1985-01-01T00:00:00+02:00,Heart failure,Canadian actor
1923-01-01T00:00:00+02:00,1923-10-27,2006-01-01T00:00:00+02:00,Cancer,British actor
1923-01-01T00:00:00+02:00,1923-09-07,1984-01-01T00:00:00+02:00,{Liver failure|Cardiac arrest},Actor producer
1923-01-01T00:00:00+02:00,1923-12-01,1987-01-01T00:00:00+02:00,Myocardial infarction,Actor
1923-01-01T00:00:00+02:00,1923-04-13,2005-01-01T00:00:00+02:00,Lymphoma,American actor comedian and film director
1923-01-01T00:00:00+02:00,1923-07-30,1995-01-01T00:00:00+02:00,Myocardial infarction,British psychiatrist
1923-01-01T00:00:00+02:00,1923-11-20,2005-01-01T00:00:00+02:00,Myocardial infarction,Italian cinematographer
1923-01-01T00:00:00+02:00,1923-08-06,1987-01-01T00:00:00+02:00,Cancer,Film actor
1923-01-01T00:00:00+02:00,1923-03-14,2010-01-01T00:00:00+02:00,Liver cancer,Burmese politician
1923-01-01T00:00:00+02:00,1923-04-15,1982-01-01T00:00:00+02:00,Myocardial infarction,American actor
1923-01-01T00:00:00+02:00,1923-11-21,2006-01-01T00:00:00+02:00,Lymphoma,Chinese politician
1923-01-01T00:00:00+02:00,1923-07-16,1959-01-01T00:00:00+02:00,Cerebral hemorrhage,Scriptwriter
1923-01-01T00:00:00+02:00,1923-09-23,2013-01-01T00:00:00+02:00,Stroke,American actor
1923-01-01T00:00:00+02:00,1923-04-08,1997-01-01T00:00:00+02:00,Lung cancer,Actor
1923-01-01T00:00:00+02:00,1923-06-06,2008-01-01T00:00:00+02:00,Coronary artery disease,Recipient of the Purple Heart medal
1923-01-01T00:00:00+02:00,1923-04-12,2004-01-01T00:00:00+02:00,Lung cancer,dancer singer and actress
1923-01-01T00:00:00+02:00,1923-05-07,1985-01-01T00:00:00+02:00,Intracranial aneurysm,Actress
1923-01-01T00:00:00+02:00,1923-03-19,1974-01-01T00:00:00+02:00,Brain tumor,American actor and singer
1923-01-01T00:00:00+02:00,1923-11-26,1986-01-01T00:00:00+02:00,Lung cancer,British actor
1923-01-01T00:00:00+02:00,1923-09-02,1988-01-01T00:00:00+02:00,Stomach cancer,Mexican actor
1923-01-01T00:00:00+02:00,1923-03-21,1998-01-01T00:00:00+02:00,Cancer,Actor
1923-01-01T00:00:00+02:00,1923-01-01T00:00:00+02:00,1941-01-01T00:00:00+02:00,The Holocaust,Communist and member of the resistance movement in Croatia
1923-01-01T00:00:00+02:00,1923-12-07,1986-01-01T00:00:00+02:00,Colorectal cancer,Actor
1923-01-01T00:00:00+02:00,1923-04-09,2012-01-01T00:00:00+02:00,Death by natural causes,American film editor
1923-01-01T00:00:00+02:00,1923-11-28,1981-01-01T00:00:00+02:00,{Breast cancer|Peritonitis},American actor
1923-01-01T00:00:00+02:00,1923-01-03,2009-01-01T00:00:00+02:00,Prostate cancer,Australian actor
1923-01-01T00:00:00+02:00,1923-06-06,1994-01-01T00:00:00+02:00,Breast cancer,American nurse
1923-01-01T00:00:00+02:00,1923-03-12,1992-01-01T00:00:00+02:00,Aortic aneurysm,Polish actor
1923-01-01T00:00:00+02:00,1923-01-19,2013-01-01T00:00:00+02:00,Death by natural causes,American actress
1923-01-01T00:00:00+02:00,1923-04-15,1989-01-01T00:00:00+02:00,Liver cancer,American actress
1923-01-01T00:00:00+02:00,1923-02-28,1973-01-01T00:00:00+02:00,Leukemia,American actor
1923-01-01T00:00:00+02:00,1923-06-06,1974-01-01T00:00:00+02:00,Diabetes mellitus,Second stepfather of Bill Clinton.
1923-01-01T00:00:00+02:00,1923-12-28,1988-01-01T00:00:00+02:00,Esophageal cancer,actor
1923-01-01T00:00:00+02:00,1923-11-03,2011-01-01T00:00:00+02:00,Cancer,Actor
1923-01-01T00:00:00+02:00,1923-04-17,2005-01-01T00:00:00+02:00,Heart failure,American actor
1923-01-01T00:00:00+02:00,1923-10-23,1974-01-01T00:00:00+02:00,Myocardial infarction,American actor
1923-01-01T00:00:00+02:00,1923-01-14,2003-01-01T00:00:00+02:00,Myocardial infarction,Film actress
1923-01-01T00:00:00+02:00,1923-10-30,1986-01-01T00:00:00+02:00,Myocardial infarction,American actor
1923-01-01T00:00:00+02:00,1923-10-04,2008-01-01T00:00:00+02:00,Pneumonia,American actor
1923-01-01T00:00:00+02:00,1923-02-24,2012-01-01T00:00:00+02:00,Leukemia,Businessperson
1923-01-01T00:00:00+02:00,1923-09-27,1969-01-01T00:00:00+02:00,Suicide,American actress
1923-01-01T00:00:00+02:00,1923-07-06,1970-01-01T00:00:00+02:00,Cerebral hemorrhage,American actor
1923-01-01T00:00:00+02:00,{1923-09-23|1923-09-28},2012-01-01T00:00:00+02:00,Heart failure,American actor
1923-01-01T00:00:00+02:00,1923-09-12,1987-01-01T00:00:00+02:00,Pneumonia,American football executive
1923-01-01T00:00:00+02:00,1923-02-04,2013-01-01T00:00:00+02:00,Death by natural causes,Actor
1923-01-01T00:00:00+02:00,1923-07-14,2013-01-01T00:00:00+02:00,{Pneumonia|Cancer},American film and television actor
1924-01-01T00:00:00+02:00,1924-03-29,1987-01-01T00:00:00+02:00,Myocardial infarction,Voice actor comedian
1924-01-01T00:00:00+02:00,1924-05-13,2007-01-01T00:00:00+02:00,Alzheimer's disease,American artist
1924-01-01T00:00:00+02:00,1924-11-20,1950-01-01T00:00:00+02:00,Hanging,Britishman wrongly convicted of murder
1924-01-01T00:00:00+02:00,1924-01-14,1989-01-01T00:00:00+02:00,Intracranial aneurysm,American actor
1924-01-01T00:00:00+02:00,1924-09-01,2014-01-01T00:00:00+02:00,Pancreatic cancer,American actor
1924-01-01T00:00:00+02:00,1924-05-19,1991-01-01T00:00:00+02:00,Myocardial infarction,Actor
1924-01-01T00:00:00+02:00,1924-01-01T00:00:00+02:00,1995-01-01T00:00:00+02:00,Myocardial infarction,Tunisian rabbi
1924-01-01T00:00:00+02:00,1924-01-01T00:00:00+02:00,1968-01-01T00:00:00+02:00,Myocardial infarction,British singer
1924-01-01T00:00:00+02:00,1924-05-06,2006-01-01T00:00:00+02:00,Pneumonia,American socialite
1924-01-01T00:00:00+02:00,1924-11-23,1974-01-01T00:00:00+02:00,Cancer,Actor
1924-01-01T00:00:00+02:00,1924-05-01,1997-01-01T00:00:00+02:00,Lung cancer,Producer
1924-01-01T00:00:00+02:00,1924-07-21,2006-01-01T00:00:00+02:00,Lung cancer,actor comedian
1924-01-01T00:00:00+02:00,1924-01-13,2011-01-01T00:00:00+02:00,Leukemia,Ballet dancer and choreographer
1924-01-01T00:00:00+02:00,1924-11-10,2014-01-01T00:00:00+02:00,Renal failure,Television actor
1924-01-01T00:00:00+02:00,1924-07-03,1988-01-01T00:00:00+02:00,Myocardial infarction,English actor
1924-01-01T00:00:00+02:00,1924-06-25,2011-01-01T00:00:00+02:00,Lymphoma,American film director
1924-01-01T00:00:00+02:00,1924-07-26,2013-01-01T00:00:00+02:00,Stroke,American inventor
1924-01-01T00:00:00+02:00,1924-02-22,2003-01-01T00:00:00+02:00,Pneumonia,Soldier engineer and race horse owner
1924-01-01T00:00:00+02:00,1924-08-01,2007-01-01T00:00:00+02:00,Pneumonia,Actress
1924-01-01T00:00:00+02:00,{1924-07-17|1924-08-19},1999-01-01T00:00:00+02:00,{Cancer|Heart failure},Child actress
1924-01-01T00:00:00+02:00,1924-04-03,2004-01-01T00:00:00+02:00,Respiratory failure,American actor
1924-01-01T00:00:00+02:00,1924-01-01T00:00:00+02:00,1983-01-01T00:00:00+02:00,Honduras,American missionary
1924-01-01T00:00:00+02:00,1924-08-03,1997-01-01T00:00:00+02:00,Heart failure,American actor
